user,movie,date_of_grade,grade
323,40,15-10-12,4
323,53,15-10-11,2
323,55,15-10-19,2
323,57,15-10-06,1
323,70,15-10-13,3
323,72,15-10-02,5
323,74,15-10-06,4
323,87,15-10-15,3
323,89,15-10-13,5
323,91,15-10-13,5
324,2,15-10-14,5
324,5,15-10-14,3
324,8,15-10-19,4
324,11,15-10-07,2
324,14,15-10-03,4
324,17,15-10-04,3
324,69,15-10-04,3
324,72,15-10-12,4
324,75,15-10-04,3
324,78,15-10-14,1
324,81,15-10-04,4
324,84,15-10-12,5
324,87,15-10-19,5
324,90,15-10-04,1
324,93,15-10-06,2
324,96,15-10-13,1
324,99,15-10-02,5
325,4,15-10-04,2
325,7,15-10-08,1
325,10,15-10-19,3
325,13,15-10-02,2
325,16,15-10-09,1
325,19,15-10-04,5
325,22,15-10-03,2
325,25,15-10-05,4
325,28,15-10-11,5
325,31,15-10-06,4
325,34,15-10-16,2
326,16,15-10-06,2
326,33,15-10-07,4
326,48,15-10-10,3
326,50,15-10-15,4
326,65,15-10-01,2
326,67,15-10-02,2
326,82,15-10-10,1
326,84,15-10-05,3
326,99,15-10-17,3
327,13,15-10-04,4
327,16,15-10-10,1
327,19,15-10-14,1
327,22,15-10-12,3
327,25,15-10-03,2
327,28,15-10-17,4
327,31,15-10-15,1
327,34,15-10-16,5
327,37,15-10-05,5
327,40,15-10-18,1
327,43,15-10-10,5
327,46,15-10-14,1
327,49,15-10-19,5
327,52,15-10-16,4
328,14,15-10-01,3
328,38,15-10-19,1
328,57,15-10-03,3
328,76,15-10-17,1
328,95,15-10-10,2
329,2,15-10-13,4
329,7,15-10-02,3
329,12,15-10-19,1
329,21,15-10-14,2
329,26,15-10-14,1
329,31,15-10-09,5
329,45,15-10-05,1
329,50,15-10-06,2
329,55,15-10-07,4
329,64,15-10-19,4
329,69,15-10-09,3
329,74,15-10-14,5
329,83,15-10-10,2
329,88,15-10-18,4
329,93,15-10-10,1
330,5,15-10-10,3
330,7,15-10-06,1
330,9,15-10-10,3
330,11,15-10-10,5
330,22,15-10-16,1
330,24,15-10-14,3
330,26,15-10-05,4
330,28,15-10-05,5
330,39,15-10-19,2
330,41,15-10-19,1
330,43,15-10-14,2
330,56,15-10-20,4
330,58,15-10-15,1
330,60,15-10-07,4
330,73,15-10-05,2
330,75,15-10-13,5
330,77,15-10-08,2
330,90,15-10-02,1
330,92,15-10-17,2
330,94,15-10-13,3
331,2,15-10-10,4
331,5,15-10-04,1
331,8,15-10-11,1
331,11,15-10-13,2
331,14,15-10-14,3
331,17,15-10-09,5
331,20,15-10-08,1
331,23,15-10-06,4
331,26,15-10-05,3
331,69,15-10-10,4
331,72,15-10-17,3
331,75,15-10-14,3
331,78,15-10-03,3
331,81,15-10-05,4
331,84,15-10-07,5
331,87,15-10-12,3
331,90,15-10-09,5
331,93,15-10-19,1
331,96,15-10-19,1
331,99,15-10-18,2
332,0,15-10-10,3
332,7,15-10-02,1
332,14,15-10-10,4
332,21,15-10-09,1
332,28,15-10-05,5
332,35,15-10-14,1
332,42,15-10-09,4
332,49,15-10-13,4
332,51,15-10-02,1
332,56,15-10-03,5
332,58,15-10-16,3
332,63,15-10-02,1
332,65,15-10-15,5
332,70,15-10-13,4
332,72,15-10-03,1
332,77,15-10-19,3
332,79,15-10-02,4
332,86,15-10-17,2
332,93,15-10-07,1
333,6,15-10-13,2
333,13,15-10-19,1
333,20,15-10-02,5
333,27,15-10-06,3
333,34,15-10-09,4
333,41,15-10-15,3
333,48,15-10-09,1
333,55,15-10-04,2
333,62,15-10-09,2
333,69,15-10-02,4
333,71,15-10-07,4
333,76,15-10-09,4
333,78,15-10-12,2
333,83,15-10-02,5
333,85,15-10-11,2
333,92,15-10-09,1
333,99,15-10-01,2
334,32,15-10-12,2
334,35,15-10-20,5
334,38,15-10-14,5
334,41,15-10-11,4
334,44,15-10-02,1
334,47,15-10-18,2
334,50,15-10-10,1
334,53,15-10-03,5
334,56,15-10-12,1
334,59,15-10-02,5
334,62,15-10-18,5
334,65,15-10-08,2
334,68,15-10-07,4
334,71,15-10-16,5
334,74,15-10-10,4
334,77,15-10-17,3
334,80,15-10-11,2
334,83,15-10-07,1
334,86,15-10-10,1
334,89,15-10-04,2
335,7,15-10-20,2
335,26,15-10-19,3
335,31,15-10-17,3
335,45,15-10-13,1
335,50,15-10-08,3
335,69,15-10-18,3
335,88,15-10-08,5
336,7,15-10-07,5
336,22,15-10-12,4
336,24,15-10-11,5
336,39,15-10-07,3
336,56,15-10-07,1
336,73,15-10-17,4
336,90,15-10-17,2
337,1,15-10-10,3
337,10,15-10-04,2
337,14,15-10-17,3
337,23,15-10-09,1
337,36,15-10-05,1
337,49,15-10-20,4
337,62,15-10-20,5
337,75,15-10-20,4
337,84,15-10-14,1
337,88,15-10-18,2
337,97,15-10-03,3
338,53,15-10-15,5
338,56,15-10-05,1
338,59,15-10-03,4
338,62,15-10-04,5
338,65,15-10-03,2
338,68,15-10-09,1
338,71,15-10-17,2
338,74,15-10-14,4
338,77,15-10-04,5
338,80,15-10-07,5
338,83,15-10-15,1
339,2,15-10-06,4
339,7,15-10-04,4
339,16,15-10-01,1
339,21,15-10-15,3
339,26,15-10-13,5
339,31,15-10-04,1
339,35,15-10-07,3
339,40,15-10-19,1
339,45,15-10-15,5
339,50,15-10-12,3
339,54,15-10-20,4
339,59,15-10-04,1
339,64,15-10-17,1
339,69,15-10-12,3
339,78,15-10-03,3
339,83,15-10-11,1
339,88,15-10-04,5
339,97,15-10-20,5
340,2,15-10-07,1
340,7,15-10-17,1
340,12,15-10-05,2
340,17,15-10-13,3
340,22,15-10-06,2
340,27,15-10-15,1
340,52,15-10-10,3
340,57,15-10-18,1
340,62,15-10-16,3
340,67,15-10-16,2
340,72,15-10-03,1
340,77,15-10-20,3
340,82,15-10-16,5
340,87,15-10-11,3
340,92,15-10-20,5
340,97,15-10-13,5
341,2,15-10-02,4
341,69,15-10-01,2
341,72,15-10-09,4
341,75,15-10-15,1
341,78,15-10-17,3
341,81,15-10-15,5
341,84,15-10-10,3
341,87,15-10-18,2
341,90,15-10-02,4
341,93,15-10-18,1
341,96,15-10-03,2
341,99,15-10-05,3
342,1,15-10-12,5
342,10,15-10-06,1
342,17,15-10-10,5
342,24,15-10-01,4
342,31,15-10-07,3
342,38,15-10-04,2
342,45,15-10-16,2
342,52,15-10-01,5
342,59,15-10-05,5
342,66,15-10-15,4
342,73,15-10-14,1
342,80,15-10-05,5
342,87,15-10-08,5
342,94,15-10-06,2
343,1,15-10-19,2
343,6,15-10-10,5
343,11,15-10-12,5
343,16,15-10-08,5
343,21,15-10-19,5
343,26,15-10-05,4
343,31,15-10-09,1
343,81,15-10-20,1
343,86,15-10-18,3
343,91,15-10-07,2
343,96,15-10-07,2
344,0,15-10-10,2
344,2,15-10-07,5
344,7,15-10-01,1
344,9,15-10-19,1
344,16,15-10-07,2
344,23,15-10-10,1
344,30,15-10-03,3
344,37,15-10-12,1
344,44,15-10-08,3
344,51,15-10-10,5
344,58,15-10-06,1
344,65,15-10-18,1
344,72,15-10-19,3
344,79,15-10-10,4
344,81,15-10-19,4
344,86,15-10-08,3
344,88,15-10-19,3
344,93,15-10-18,4
344,95,15-10-15,5
345,0,15-10-01,4
345,2,15-10-03,1
345,15,15-10-20,4
345,17,15-10-13,5
345,30,15-10-12,1
345,32,15-10-05,3
345,34,15-10-03,2
345,47,15-10-13,5
345,49,15-10-07,5
345,51,15-10-17,1
345,64,15-10-20,2
345,66,15-10-01,4
345,68,15-10-15,2
345,81,15-10-01,3
345,83,15-10-18,5
345,85,15-10-01,2
345,98,15-10-13,1
346,3,15-10-10,1
346,10,15-10-14,4
346,17,15-10-12,1
346,24,15-10-11,1
346,31,15-10-06,1
346,38,15-10-07,4
346,45,15-10-17,1
346,52,15-10-07,2
346,59,15-10-07,2
346,66,15-10-04,2
346,89,15-10-13,5
346,96,15-10-18,3
347,29,15-10-10,4
347,34,15-10-01,1
347,39,15-10-15,5
347,44,15-10-16,1
347,49,15-10-09,4
347,54,15-10-02,1
347,59,15-10-16,5
347,64,15-10-07,5
347,69,15-10-03,5
347,74,15-10-18,4
347,79,15-10-14,2
347,84,15-10-01,5
347,89,15-10-08,1
348,1,15-10-05,5
348,5,15-10-15,2
348,14,15-10-17,3
348,18,15-10-19,3
348,27,15-10-17,2
348,36,15-10-19,3
348,40,15-10-12,4
348,49,15-10-07,3
348,53,15-10-17,3
348,62,15-10-18,3
348,66,15-10-03,3
348,75,15-10-01,1
348,79,15-10-02,1
348,88,15-10-08,5
348,92,15-10-19,1
349,33,15-10-09,3
349,40,15-10-02,5
349,47,15-10-13,1
349,54,15-10-05,3
349,61,15-10-11,4
349,68,15-10-03,3
349,75,15-10-08,1
349,82,15-10-11,2
350,4,15-10-16,3
350,38,15-10-20,2
350,49,15-10-14,5
350,60,15-10-01,1
350,71,15-10-07,5
350,82,15-10-18,2
350,93,15-10-18,4
351,5,15-10-12,1
351,12,15-10-14,1
351,19,15-10-03,2
351,26,15-10-19,4
351,28,15-10-01,1
351,33,15-10-20,4
351,35,15-10-03,1
351,42,15-10-09,2
351,49,15-10-15,1
351,56,15-10-19,4
351,63,15-10-13,2
351,70,15-10-15,2
351,77,15-10-10,1
351,84,15-10-05,5
351,91,15-10-13,2
351,98,15-10-05,4
352,5,15-10-08,4
352,18,15-10-03,4
352,31,15-10-10,3
352,40,15-10-12,3
352,53,15-10-08,5
352,66,15-10-12,2
352,79,15-10-13,5
352,92,15-10-12,3
353,5,15-10-14,1
353,12,15-10-19,5
353,19,15-10-04,4
353,26,15-10-12,5
353,33,15-10-20,5
353,40,15-10-15,5
353,42,15-10-15,4
353,49,15-10-01,5
353,56,15-10-20,2
353,63,15-10-16,1
353,70,15-10-13,1
353,77,15-10-05,1
353,84,15-10-20,3
353,91,15-10-11,4
353,98,15-10-15,5
354,0,15-10-09,5
354,7,15-10-20,1
354,58,15-10-19,1
354,65,15-10-17,3
354,72,15-10-08,1
354,79,15-10-09,1
354,86,15-10-18,2
354,93,15-10-06,4
355,14,15-10-07,4
355,31,15-10-06,5
355,48,15-10-05,2
355,80,15-10-16,2
355,97,15-10-17,3
356,0,15-10-03,5
356,3,15-10-10,2
356,6,15-10-16,5
356,9,15-10-06,5
356,12,15-10-16,5
356,15,15-10-17,3
356,18,15-10-14,4
356,70,15-10-04,4
356,73,15-10-07,4
356,76,15-10-02,5
356,79,15-10-02,2
356,82,15-10-12,5
356,85,15-10-12,5
356,88,15-10-07,3
356,91,15-10-09,2
356,94,15-10-17,5
356,97,15-10-16,3
357,0,15-10-13,2
357,7,15-10-06,5
357,14,15-10-11,5
357,21,15-10-09,3
357,28,15-10-10,5
357,35,15-10-10,4
357,42,15-10-04,4
357,49,15-10-13,3
357,56,15-10-09,3
357,58,15-10-18,1
357,63,15-10-06,5
357,65,15-10-12,3
357,70,15-10-07,5
357,72,15-10-03,4
357,79,15-10-19,3
357,86,15-10-11,5
357,93,15-10-09,5
358,7,15-10-13,5
358,18,15-10-20,3
358,29,15-10-03,3
358,40,15-10-17,4
358,96,15-10-01,1
359,2,15-10-09,2
359,9,15-10-01,4
359,16,15-10-15,4
359,23,15-10-02,1
359,30,15-10-16,4
359,37,15-10-11,2
359,39,15-10-07,2
359,44,15-10-10,2
359,46,15-10-06,2
359,51,15-10-05,2
359,53,15-10-07,1
359,60,15-10-01,2
359,67,15-10-05,5
359,74,15-10-16,5
359,81,15-10-03,5
359,88,15-10-05,1
359,95,15-10-11,1
360,4,15-10-18,4
360,48,15-10-20,1
360,55,15-10-08,4
360,62,15-10-04,5
360,69,15-10-08,3
360,76,15-10-09,3
360,83,15-10-06,1
360,90,15-10-02,2
360,97,15-10-15,1
361,0,15-10-14,1
361,13,15-10-19,4
361,26,15-10-17,4
361,39,15-10-10,3
361,48,15-10-12,2
361,52,15-10-10,2
361,61,15-10-10,4
361,65,15-10-15,3
361,74,15-10-04,2
361,78,15-10-10,1
361,87,15-10-15,5
361,91,15-10-19,3
362,6,15-10-08,1
362,11,15-10-11,3
362,16,15-10-19,5
362,25,15-10-18,5
362,30,15-10-20,3
362,35,15-10-17,3
362,44,15-10-06,1
362,49,15-10-19,5
362,54,15-10-02,3
362,59,15-10-12,4
362,63,15-10-09,1
362,68,15-10-19,5
362,73,15-10-12,3
362,78,15-10-17,3
362,87,15-10-08,4
362,92,15-10-20,5
362,97,15-10-01,4
363,0,15-10-01,1
363,3,15-10-05,3
363,6,15-10-09,3
363,9,15-10-01,1
363,64,15-10-07,2
363,67,15-10-14,5
363,70,15-10-12,4
363,73,15-10-17,5
363,76,15-10-08,5
363,79,15-10-14,2
363,82,15-10-12,1
363,85,15-10-07,3
363,88,15-10-20,2
363,91,15-10-15,2
363,94,15-10-19,4
363,97,15-10-01,4
364,22,15-10-14,5
364,29,15-10-13,5
364,36,15-10-19,5
364,43,15-10-17,5
364,50,15-10-20,2
365,39,15-10-13,4
365,44,15-10-16,2
365,49,15-10-13,3
365,54,15-10-06,3
365,59,15-10-01,1
365,64,15-10-05,1
365,69,15-10-10,1
366,3,15-10-16,4
366,4,15-10-13,1
366,14,15-10-06,1
366,15,15-10-20,3
366,25,15-10-08,2
366,26,15-10-19,5
366,36,15-10-07,1
366,37,15-10-01,3
366,47,15-10-08,4
366,48,15-10-01,1
366,58,15-10-10,1
366,59,15-10-01,1
366,69,15-10-06,5
366,70,15-10-09,2
366,71,15-10-06,4
366,81,15-10-14,1
366,82,15-10-05,4
366,92,15-10-04,5
366,93,15-10-02,4
367,0,15-10-15,5
367,5,15-10-15,1
367,10,15-10-14,3
367,15,15-10-05,5
367,20,15-10-04,3
367,25,15-10-10,4
367,30,15-10-20,3
367,35,15-10-13,1
367,40,15-10-02,4
367,45,15-10-05,5
367,50,15-10-09,2
367,55,15-10-20,5
367,60,15-10-16,4
367,65,15-10-15,3
367,70,15-10-15,3
367,75,15-10-03,1
367,80,15-10-19,5
367,85,15-10-19,4
367,90,15-10-02,2
367,95,15-10-13,4
368,37,15-10-03,5
368,40,15-10-08,5
368,43,15-10-15,5
368,46,15-10-15,4
368,49,15-10-10,1
368,52,15-10-10,5
368,55,15-10-11,5
368,58,15-10-19,1
368,61,15-10-07,2
368,64,15-10-02,4
368,67,15-10-12,5
368,70,15-10-13,3
368,73,15-10-02,3
368,76,15-10-07,3
368,79,15-10-05,5
368,82,15-10-05,4
368,85,15-10-05,1
368,88,15-10-14,2
369,13,15-10-13,5
369,15,15-10-04,5
369,30,15-10-16,4
369,45,15-10-16,5
369,47,15-10-11,4
369,62,15-10-20,2
369,64,15-10-06,2
369,79,15-10-19,2
369,81,15-10-09,1
369,96,15-10-20,4
369,98,15-10-16,3
370,2,15-10-13,1
370,5,15-10-20,1
370,8,15-10-13,5
370,11,15-10-13,5
370,14,15-10-05,3
370,17,15-10-06,4
370,93,15-10-09,1
370,96,15-10-16,2
370,99,15-10-09,2
371,3,15-10-11,4
371,8,15-10-08,3
371,13,15-10-02,5
371,18,15-10-06,3
371,23,15-10-15,1
371,28,15-10-01,4
371,43,15-10-20,5
371,48,15-10-08,3
371,53,15-10-15,5
371,58,15-10-13,2
371,63,15-10-20,2
371,68,15-10-08,1
371,73,15-10-07,3
371,78,15-10-07,1
371,83,15-10-07,4
371,88,15-10-10,2
371,93,15-10-14,4
371,98,15-10-14,1
372,0,15-10-05,1
372,5,15-10-05,2
372,10,15-10-19,2
372,20,15-10-12,1
372,25,15-10-02,2
372,30,15-10-11,3
372,35,15-10-01,3
372,40,15-10-09,5
372,45,15-10-12,1
372,50,15-10-13,4
372,55,15-10-15,5
372,60,15-10-05,3
372,65,15-10-18,1
372,70,15-10-01,4
372,75,15-10-14,2
372,80,15-10-08,1
372,85,15-10-08,3
372,90,15-10-04,4
372,95,15-10-12,2
373,1,15-10-17,5
373,6,15-10-13,4
373,11,15-10-14,5
373,16,15-10-09,5
373,21,15-10-01,1
373,26,15-10-14,2
373,31,15-10-06,4
373,36,15-10-08,4
373,41,15-10-07,5
373,46,15-10-04,3
373,51,15-10-08,1
373,56,15-10-03,5
373,61,15-10-07,3
373,66,15-10-02,5
373,71,15-10-04,2
373,76,15-10-09,4
373,81,15-10-17,5
373,86,15-10-14,1
373,91,15-10-10,4
373,96,15-10-04,3
374,13,15-10-02,5
374,18,15-10-20,2
374,23,15-10-16,1
374,28,15-10-13,1
374,33,15-10-04,2
374,38,15-10-13,4
374,43,15-10-11,4
374,48,15-10-10,2
374,53,15-10-06,4
375,4,15-10-14,5
375,15,15-10-03,1
375,26,15-10-09,2
375,27,15-10-13,5
375,38,15-10-06,2
375,49,15-10-01,5
375,60,15-10-19,1
375,71,15-10-16,5
375,82,15-10-01,4
375,93,15-10-06,5
376,73,15-10-15,2
376,78,15-10-12,1
376,83,15-10-11,1
376,88,15-10-11,2
376,93,15-10-13,5
377,9,15-10-20,3
377,11,15-10-01,3
377,13,15-10-14,3
377,26,15-10-03,2
377,28,15-10-03,5
377,30,15-10-09,2
377,43,15-10-04,5
377,45,15-10-15,1
377,47,15-10-04,5
377,60,15-10-10,3
377,62,15-10-12,5
377,64,15-10-08,1
377,77,15-10-14,4
377,79,15-10-09,2
377,92,15-10-09,1
377,94,15-10-20,1
377,96,15-10-16,2
378,1,15-10-10,1
378,8,15-10-18,4
378,15,15-10-03,1
378,22,15-10-12,1
378,24,15-10-09,1
378,29,15-10-05,5
378,31,15-10-14,4
378,36,15-10-09,1
378,38,15-10-07,1
378,43,15-10-13,4
378,45,15-10-07,4
378,50,15-10-15,2
378,52,15-10-05,4
378,59,15-10-02,4
378,66,15-10-12,5
378,73,15-10-13,4
378,80,15-10-17,3
378,87,15-10-18,4
378,94,15-10-09,4
379,5,15-10-01,4
379,12,15-10-08,5
379,19,15-10-08,1
379,26,15-10-19,4
379,33,15-10-15,5
379,40,15-10-06,3
379,47,15-10-15,1
379,54,15-10-08,2
379,61,15-10-08,4
379,68,15-10-01,4
379,75,15-10-02,1
379,77,15-10-20,4
379,82,15-10-12,4
379,84,15-10-13,4
379,89,15-10-05,1
379,91,15-10-17,3
379,98,15-10-03,2
380,8,15-10-17,2
380,19,15-10-12,5
380,30,15-10-12,2
380,41,15-10-14,1
380,52,15-10-19,1
380,63,15-10-10,3
380,74,15-10-17,4
380,85,15-10-04,1
380,97,15-10-06,5
381,9,15-10-02,3
381,20,15-10-12,2
381,31,15-10-14,3
381,42,15-10-14,2
381,53,15-10-10,2
381,64,15-10-13,4
381,75,15-10-07,4
381,86,15-10-10,4
381,97,15-10-10,2
381,98,15-10-02,1
382,3,15-10-05,5
382,8,15-10-19,3
382,13,15-10-14,3
382,18,15-10-20,5
382,48,15-10-08,4
382,53,15-10-18,5
382,58,15-10-08,4
382,63,15-10-19,1
382,68,15-10-18,3
382,73,15-10-15,4
382,78,15-10-10,3
382,83,15-10-06,1
382,88,15-10-07,2
382,93,15-10-11,3
382,98,15-10-09,5
383,0,15-10-12,2
383,11,15-10-18,1
383,22,15-10-02,5
383,33,15-10-17,1
383,44,15-10-16,3
383,55,15-10-14,4
383,66,15-10-03,3
383,78,15-10-15,3
383,89,15-10-16,5
384,3,15-10-17,2
384,26,15-10-01,2
384,37,15-10-13,2
384,48,15-10-02,5
384,59,15-10-17,2
384,70,15-10-13,1
384,81,15-10-18,1
384,92,15-10-04,2
385,2,15-10-04,3
385,7,15-10-08,5
385,12,15-10-13,2
385,17,15-10-08,2
385,22,15-10-07,2
385,27,15-10-09,3
385,32,15-10-02,5
385,72,15-10-12,1
385,77,15-10-05,1
385,82,15-10-03,1
385,87,15-10-20,2
385,92,15-10-10,2
385,97,15-10-02,5
386,4,15-10-14,2
386,15,15-10-06,4
386,38,15-10-20,5
386,49,15-10-01,3
386,60,15-10-03,4
386,71,15-10-07,1
386,82,15-10-05,4
386,93,15-10-02,2
387,1,15-10-20,3
387,3,15-10-04,1
387,18,15-10-02,4
387,20,15-10-01,4
387,35,15-10-01,3
387,37,15-10-18,3
387,52,15-10-11,2
387,67,15-10-06,3
387,69,15-10-04,2
387,84,15-10-17,5
387,86,15-10-01,3
388,0,15-10-19,2
388,13,15-10-13,4
388,22,15-10-14,5
388,26,15-10-18,2
388,35,15-10-04,5
388,39,15-10-07,3
388,48,15-10-09,4
388,61,15-10-14,1
388,74,15-10-09,3
388,87,15-10-15,2
389,12,15-10-14,4
389,14,15-10-12,4
389,16,15-10-19,2
389,29,15-10-01,3
389,31,15-10-02,5
389,46,15-10-12,3
389,48,15-10-14,1
389,63,15-10-15,5
389,65,15-10-14,2
389,80,15-10-14,2
389,82,15-10-17,4
389,95,15-10-04,3
389,97,15-10-03,4
389,99,15-10-06,3
390,6,15-10-02,3
390,7,15-10-11,3
390,17,15-10-01,2
390,18,15-10-17,1
390,28,15-10-14,1
390,29,15-10-16,2
390,40,15-10-13,4
390,51,15-10-07,4
390,62,15-10-14,4
390,63,15-10-16,1
390,73,15-10-04,1
390,74,15-10-04,3
390,84,15-10-11,2
390,85,15-10-16,1
390,95,15-10-19,4
390,96,15-10-16,5
391,2,15-10-01,4
391,5,15-10-10,1
391,8,15-10-01,2
391,11,15-10-07,1
391,14,15-10-20,1
391,57,15-10-11,1
391,60,15-10-04,4
391,63,15-10-13,4
391,66,15-10-05,4
391,69,15-10-03,4
391,72,15-10-15,1
391,75,15-10-02,1
391,78,15-10-12,4
391,81,15-10-06,2
391,84,15-10-07,1
391,87,15-10-14,1
391,90,15-10-02,2
391,93,15-10-18,5
391,96,15-10-01,2
391,99,15-10-09,2
392,7,15-10-04,1
392,12,15-10-05,4
392,26,15-10-05,5
392,31,15-10-06,1
392,36,15-10-07,4
392,45,15-10-03,2
392,50,15-10-05,2
392,55,15-10-10,2
392,69,15-10-11,5
392,74,15-10-10,2
392,88,15-10-10,1
392,93,15-10-20,1
393,5,15-10-06,3
393,22,15-10-08,5
393,39,15-10-10,3
393,56,15-10-01,1
393,71,15-10-01,2
393,88,15-10-14,5
394,17,15-10-18,2
394,22,15-10-09,3
394,27,15-10-05,2
394,32,15-10-06,5
394,37,15-10-16,3
394,42,15-10-19,3
394,47,15-10-12,1
394,52,15-10-11,1
394,57,15-10-19,1
394,62,15-10-19,1
394,67,15-10-12,5
394,72,15-10-08,5
394,77,15-10-16,3
394,82,15-10-16,1
394,87,15-10-02,1
394,92,15-10-11,2
395,2,15-10-18,3
395,7,15-10-06,2
395,12,15-10-14,5
395,17,15-10-11,4
395,22,15-10-17,3
395,27,15-10-07,3
395,32,15-10-08,5
395,37,15-10-03,1
395,42,15-10-03,2
395,47,15-10-06,1
395,52,15-10-09,4
395,57,15-10-09,2
395,62,15-10-01,3
395,67,15-10-03,4
395,87,15-10-12,1
395,92,15-10-17,4
395,97,15-10-10,5
396,2,15-10-10,5
396,11,15-10-19,2
396,15,15-10-08,4
396,24,15-10-06,5
396,28,15-10-15,1
396,37,15-10-08,4
396,46,15-10-01,1
396,50,15-10-20,3
396,59,15-10-03,5
396,63,15-10-14,5
396,72,15-10-17,3
396,76,15-10-20,3
396,85,15-10-06,3
396,89,15-10-12,3
396,98,15-10-20,2
397,2,15-10-01,2
397,13,15-10-03,1
397,24,15-10-05,2
397,35,15-10-13,2
397,80,15-10-02,2
397,91,15-10-15,3
398,16,15-10-04,3
398,23,15-10-05,5
398,30,15-10-03,1
398,37,15-10-08,5
398,44,15-10-14,4
398,51,15-10-05,5
398,58,15-10-17,4
399,2,15-10-19,4
399,9,15-10-13,5
399,16,15-10-03,2
399,23,15-10-18,1
399,30,15-10-01,3
399,37,15-10-14,1
399,44,15-10-08,4
399,51,15-10-07,5
399,58,15-10-06,2
399,65,15-10-08,5
399,67,15-10-08,3
399,72,15-10-13,3
399,74,15-10-13,3
399,79,15-10-05,3
399,81,15-10-13,1
399,86,15-10-15,2
399,88,15-10-04,5
399,95,15-10-08,3
400,4,15-10-12,1
400,7,15-10-20,2
400,10,15-10-09,2
400,13,15-10-16,5
400,16,15-10-10,4
401,0,15-10-07,4
401,5,15-10-20,5
401,10,15-10-17,2
401,19,15-10-03,5
401,24,15-10-03,3
401,29,15-10-15,4
401,34,15-10-04,1
401,38,15-10-01,1
401,43,15-10-16,3
401,48,15-10-06,2
401,53,15-10-05,1
401,57,15-10-02,1
401,62,15-10-04,3
401,67,15-10-08,3
401,72,15-10-20,4
401,76,15-10-11,3
401,81,15-10-17,1
401,86,15-10-11,4
401,91,15-10-09,5
402,8,15-10-20,5
402,10,15-10-11,3
402,12,15-10-10,3
402,25,15-10-18,4
402,27,15-10-20,3
402,29,15-10-09,3
402,42,15-10-11,5
402,44,15-10-17,4
402,46,15-10-16,4
402,59,15-10-05,4
402,61,15-10-19,5
402,63,15-10-01,5
402,74,15-10-03,4
402,76,15-10-15,1
402,78,15-10-06,1
402,91,15-10-09,4
402,93,15-10-17,3
402,95,15-10-16,5
403,3,15-10-07,2
403,16,15-10-10,3
403,51,15-10-10,3
403,64,15-10-02,2
403,77,15-10-11,5
403,90,15-10-04,3
404,9,15-10-17,1
404,20,15-10-01,4
404,31,15-10-09,3
404,42,15-10-08,5
404,43,15-10-05,4
404,53,15-10-14,3
404,54,15-10-01,1
404,64,15-10-07,2
404,65,15-10-10,2
404,75,15-10-01,4
404,76,15-10-17,2
404,86,15-10-07,5
404,87,15-10-20,5
404,97,15-10-01,1
404,98,15-10-18,5
405,8,15-10-11,3
405,21,15-10-20,3
405,34,15-10-02,3
405,47,15-10-19,2
405,82,15-10-08,5
405,95,15-10-05,4
406,22,15-10-04,4
406,27,15-10-09,3
406,32,15-10-08,3
406,37,15-10-04,5
406,42,15-10-10,3
406,47,15-10-09,4
406,52,15-10-01,4
406,57,15-10-18,4
406,62,15-10-15,3
406,67,15-10-01,2
406,72,15-10-06,2
406,77,15-10-08,1
406,82,15-10-15,4
406,87,15-10-10,4
407,0,15-10-15,4
407,11,15-10-08,3
407,22,15-10-10,1
407,33,15-10-20,4
407,44,15-10-02,4
407,78,15-10-01,5
407,89,15-10-05,1
408,41,15-10-08,5
408,46,15-10-15,5
408,51,15-10-09,1
408,56,15-10-16,4
408,61,15-10-07,3
408,66,15-10-03,1
408,71,15-10-16,4
408,76,15-10-18,1
408,81,15-10-02,2
408,86,15-10-19,1
408,91,15-10-05,5
408,96,15-10-15,2
409,30,15-10-13,1
409,33,15-10-16,1
409,36,15-10-01,3
409,39,15-10-01,1
409,42,15-10-18,5
409,45,15-10-14,3
409,48,15-10-08,4
409,51,15-10-12,4
409,54,15-10-13,4
409,57,15-10-11,3
409,60,15-10-01,5
409,63,15-10-09,4
409,66,15-10-19,1
409,69,15-10-07,1
409,72,15-10-19,4
409,75,15-10-09,3
409,78,15-10-10,4
409,81,15-10-19,3
410,4,15-10-13,4
410,9,15-10-14,4
410,14,15-10-09,1
410,19,15-10-17,5
410,24,15-10-04,2
410,29,15-10-10,4
410,44,15-10-10,4
410,49,15-10-06,2
410,54,15-10-18,4
410,59,15-10-01,4
410,64,15-10-03,2
410,69,15-10-19,5
410,74,15-10-19,5
410,79,15-10-14,5
410,84,15-10-08,2
410,89,15-10-10,4
410,94,15-10-11,1
410,99,15-10-05,1
411,1,15-10-01,4
411,10,15-10-06,5
411,14,15-10-10,1
411,23,15-10-19,4
411,27,15-10-07,3
411,36,15-10-01,1
411,40,15-10-01,3
411,49,15-10-18,5
411,53,15-10-04,5
411,58,15-10-09,3
411,62,15-10-11,5
411,66,15-10-17,1
411,71,15-10-07,5
411,75,15-10-04,3
411,84,15-10-14,3
411,88,15-10-12,1
411,97,15-10-01,4
412,10,15-10-14,2
412,21,15-10-07,5
412,44,15-10-14,3
412,55,15-10-01,5
412,66,15-10-09,2
412,77,15-10-20,3
412,88,15-10-04,1
412,99,15-10-10,4
413,10,15-10-12,4
413,21,15-10-07,2
